tweetID,created_at,location,username,fixedText
1575158666751270000,2022-09-28 16:21:05+00:00,"Atlanta, GA",mrbrownsir,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575158172817370000,2022-09-28 16:19:08+00:00,,katiedidanddid,"RT @Spawn_03: There was a time when threatening to kill your spouse would disqualify you with voters for running for office. In the GOP, it makes you the frontrunner. Herschel Walker should not be this close to a Senate seat. @ReverendWarnock is the clear choice for the Senate in Georgia."
1575158028310970000,2022-09-28 16:18:33+00:00,Kevin McCarthy Sucks,KeepItBlueDems,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575157975936810000,2022-09-28 16:18:21+00:00,"Ph.D. US History, JD ",WbtphdjdTurner,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575157822060360000,2022-09-28 16:17:44+00:00,,IreneStephanop1,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1575157798077280000,2022-09-28 16:17:38+00:00,Global,CrowdWisdom360,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575157421651230000,2022-09-28 16:16:08+00:00,,northerngirlWI,"@RonFilipkowski The GOP is depraved. #Georgia voters cannot seriously believe this person will represent their human rights, best interests in the U.S. Senate.: Herschel is asked about domestic violence allegations from 2001-2008 that at different times he held a gun to his wife’s head and straight razor to her throat: “You know, he without sin cast the first stone .. He’s talking about something I was a part of over 15 years ago.” https://t.co/QQNGbAfPSm"
1575157252709040000,2022-09-28 16:15:28+00:00,,_Colonel_Angus7,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575157204302310000,2022-09-28 16:15:17+00:00,UT,techlogicinc,Georgia has some peachy keen ideas on cybersecurity and one of them is the Georgia Tech School of Cybersecurity and Privacy. Read the blog for additional insight. https://t.co/Bsbg5IqSYy
1575157033892200000,2022-09-28 16:14:36+00:00,International Date Line,CellosSuits,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575156845379220000,2022-09-28 16:13:51+00:00,"Portland, OR",TDNeli,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575156773354270000,2022-09-28 16:13:34+00:00,,jrbrownx2,"RT @nlltrt: @RonFilipkowski Georgia, please don't put this man in the Senate. Senator Warnock is a good, honest and intelligent man. This contest should not even be close."
1575156766215590000,2022-09-28 16:13:32+00:00,,LadyMaji,"RT @jennobenno: Georgia registered 1.6MIL new voters since 2018. Those voters helped swing the state for Joe Biden, elected Raphael Warnock &amp; Jon Ossoff to the Senate

Your VOTE makes the difference. And @staceyabrams needs yours to get to work as Georgia’s next Governor.

#FreshResists
#wtpBLUE https://t.co/tNC1AiRPob"
1575156578793160000,2022-09-28 16:12:48+00:00,,fascists_gop,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1575156565346230000,2022-09-28 16:12:44+00:00,God’s Country…GA,cathypro2,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575156411033530000,2022-09-28 16:12:08+00:00,,malapick,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1575156405845340000,2022-09-28 16:12:06+00:00,,joshuabutcher83,"RT @IAPolls2022: 🚨 EMERSON SENATE POLLING

WISCONSIN
(R) Johnson 48% (+4)
(D) Barnes 44%

OHIO
(R) Vance 44% (+4)
(D) Ryan 40%

NORTH CAROLINA
(R) Budd 46% (+3)
(D) Beasley 43%

GEORGIA
(R) Walker 46% (+2)
(D) Warnock 44%

NEVADA
(R) Laxalt 42% (+1)
(D) Cortez Masto 41% https://t.co/OVLvR632yA"
1575156312501260000,2022-09-28 16:11:44+00:00,"Pennsylvania, USA",D0m1n8tor,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575156307736360000,2022-09-28 16:11:43+00:00,Texas,kornegay_danna,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575156222038200000,2022-09-28 16:11:22+00:00,,ZiomekJoseph,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575156093449280000,2022-09-28 16:10:52+00:00,,UltraMAGA_Frank,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575155785348290000,2022-09-28 16:09:38+00:00,,Upschittscreek1,"RT @Spawn_03: There was a time when threatening to kill your spouse would disqualify you with voters for running for office. In the GOP, it makes you the frontrunner. Herschel Walker should not be this close to a Senate seat. @ReverendWarnock is the clear choice for the Senate in Georgia."
1575155768776580000,2022-09-28 16:09:34+00:00,earth,markher13797034,"RT @McCullough5811: @RonFilipkowski ⚠️THIS MAN IS GEORGIA'S REPUBLICAN CANDIDATE FOR U.S. SENATE⚠️""...husband pointed a pistol at her head and said, “I’m going to blow your f’ing brains out.” She filed for divorce in 2001, citing “physically abusive and extremely threatening behavior.”🇺🇸🐘🍑https://t.co/sAGMs9Lxig"
1575155746559380000,2022-09-28 16:09:29+00:00,"Georgia, USA",jantzw00,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575155672961900000,2022-09-28 16:09:12+00:00,,CDJohnson1902,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575155569635180000,2022-09-28 16:08:47+00:00,"Arkansas, USA",blemons38_j,"RT @jennobenno: Georgia registered 1.6MIL new voters since 2018. Those voters helped swing the state for Joe Biden, elected Raphael Warnock &amp; Jon Ossoff to the Senate

Your VOTE makes the difference. And @staceyabrams needs yours to get to work as Georgia’s next Governor.

#FreshResists
#wtpBLUE https://t.co/tNC1AiRPob"
1575155334024290000,2022-09-28 16:07:51+00:00,ℌ𝔬𝔲𝔰𝔢 𝔬𝔣 𝔓𝔞𝔦𝔫,ProudVeteran619,"RT @jennobenno: Georgia registered 1.6MIL new voters since 2018. Those voters helped swing the state for Joe Biden, elected Raphael Warnock &amp; Jon Ossoff to the Senate

Your VOTE makes the difference. And @staceyabrams needs yours to get to work as Georgia’s next Governor.

#FreshResists
#wtpBLUE https://t.co/tNC1AiRPob"
1575154855357750000,2022-09-28 16:05:57+00:00,"Avon Lake, OH",KathieMahar,"RT @Spawn_03: There was a time when threatening to kill your spouse would disqualify you with voters for running for office. In the GOP, it makes you the frontrunner. Herschel Walker should not be this close to a Senate seat. @ReverendWarnock is the clear choice for the Senate in Georgia."
1575154738798230000,2022-09-28 16:05:29+00:00,,the_rbeagle,"RT @Spawn_03: There was a time when threatening to kill your spouse would disqualify you with voters for running for office. In the GOP, it makes you the frontrunner. Herschel Walker should not be this close to a Senate seat. @ReverendWarnock is the clear choice for the Senate in Georgia."
1575154330100980000,2022-09-28 16:03:51+00:00,,Carebea20037556,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575154217886440000,2022-09-28 16:03:25+00:00,"ANTIOCH, CALIFORNIA",JariMahawa,"RT @nlltrt: @RonFilipkowski Georgia, please don't put this man in the Senate. Senator Warnock is a good, honest and intelligent man. This contest should not even be close."
1575154149859220000,2022-09-28 16:03:08+00:00,,CarltonHuffman,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575154129864900000,2022-09-28 16:03:04+00:00,CO,kvconner,"RT @whazittoya: @DHartung13 @1813Doncarlo Georgia Republicans would literally vote for a salad as long as it had an R. They knows he’s unfit, but he’s help win Senate majority. They expect zero from him- just that R."
1575154107110890000,2022-09-28 16:02:58+00:00,"Washington, D.C.",DavidMDrucker,"RT @bluestein: I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575153950856190000,2022-09-28 16:02:21+00:00,,1813Doncarlo,"RT @whazittoya: @DHartung13 @1813Doncarlo Georgia Republicans would literally vote for a salad as long as it had an R. They knows he’s unfit, but he’s help win Senate majority. They expect zero from him- just that R."
1575153859915550000,2022-09-28 16:01:59+00:00,ATL,bluestein,"I’m at a @HerschelWalker event at a gun range in middle Georgia, where the crowd began gathering three hours ago to await the Republican Senate hopeful. #gapol #gasen https://t.co/48oNpj1hsA"
1575153800779660000,2022-09-28 16:01:45+00:00, Userspace Panopticon,parkerrm39,RT @OpenSecretsDC: Outside groups supporting Democratic incumbents outspent their Republican counterparts in Georgia and Nevada’s U.S. Senate races after each state’s primary. https://t.co/gWunlA5h9p
1575153685600010000,2022-09-28 16:01:18+00:00,,george_dodge,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575153523863430000,2022-09-28 16:00:39+00:00,"Treasure Coast, Florida ",jchailey2,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1575153503311370000,2022-09-28 16:00:34+00:00,,NickPredictions,"RT @IAPolls2022: 🚨 EMERSON SENATE POLLING

WISCONSIN
(R) Johnson 48% (+4)
(D) Barnes 44%

OHIO
(R) Vance 44% (+4)
(D) Ryan 40%

NORTH CAROLINA
(R) Budd 46% (+3)
(D) Beasley 43%

GEORGIA
(R) Walker 46% (+2)
(D) Warnock 44%

NEVADA
(R) Laxalt 42% (+1)
(D) Cortez Masto 41% https://t.co/OVLvR632yA"
1575153454514930000,2022-09-28 16:00:23+00:00,In The Whole World,AGitaNeias,"RT @IAPolls2022: 🚨 EMERSON SENATE POLLING

WISCONSIN
(R) Johnson 48% (+4)
(D) Barnes 44%

OHIO
(R) Vance 44% (+4)
(D) Ryan 40%

NORTH CAROLINA
(R) Budd 46% (+3)
(D) Beasley 43%

GEORGIA
(R) Walker 46% (+2)
(D) Warnock 44%

NEVADA
(R) Laxalt 42% (+1)
(D) Cortez Masto 41% https://t.co/OVLvR632yA"
1575153393563300000,2022-09-28 16:00:08+00:00,,NickPredictions,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575153307957740000,2022-09-28 15:59:48+00:00,,sandy66682912,"RT @IAPolls2022: TRAFALGAR SENATE POLLING 

OHIO
(R) J.D. Vance 50% (+5)
(D) Tim Ryan 45%

NEVADA
(R) Adam Laxalt 47% (+4)
(D) Catherine Cortez Masto 43%

NORTH CAROLINA 
(R) Budd 47% (+3)
(D) Beasley 44%

GEORGIA
(R) Herschel Walker 48% (+1)
(D) Raphael Warnock 47% https://t.co/PkS0blDDMF"
1575153088737990000,2022-09-28 15:58:55+00:00,Niagara Region,LizaStylist22,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1575153079602880000,2022-09-28 15:58:53+00:00,Earth for the moment,LKJGreystone,"RT @nlltrt: @RonFilipkowski Georgia, please don't put this man in the Senate. Senator Warnock is a good, honest and intelligent man. This contest should not even be close."
1575152970550930000,2022-09-28 15:58:27+00:00,Omaha NE ,RonOsbornOmaha,RT @OpenSecretsDC: Outside groups supporting Democratic incumbents outspent their Republican counterparts in Georgia and Nevada’s U.S. Senate races after each state’s primary. https://t.co/gWunlA5h9p
1575152279375730000,2022-09-28 15:55:42+00:00,"Summerville,  GA",dodd_angie,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1575152039973220000,2022-09-28 15:54:45+00:00,"Detroit, MI",marjowil5775,"RT @McCullough5811: @RonFilipkowski ⚠️THIS MAN IS GEORGIA'S REPUBLICAN CANDIDATE FOR U.S. SENATE⚠️""...husband pointed a pistol at her head and said, “I’m going to blow your f’ing brains out.” She filed for divorce in 2001, citing “physically abusive and extremely threatening behavior.”🇺🇸🐘🍑https://t.co/sAGMs9Lxig"
1575151917583300000,2022-09-28 15:54:16+00:00,Heaven Asia,DingoWTF58,"RT @TonyHussein4: Georgians, do you  remember when typical Republican ""Brian Kemp took away our right to choose with his 6-week abortion ban""?

In Georgia, VOTE for:
- @staceyabrams for Governor
- @ReverendWarnock for Senate
- @Marcus4Georgia for GA-14
- @BeeForGeorgia for Secretary of State https://t.co/enNkkUFYRJ"
1577659478266280000,2022-10-05 13:58:25+00:00,"Norcross, GA",Stephan85898708,Are you really surprised that these Christian hypocrites support this mess? Pathetic to say the least!🙄https://t.co/4kl3FibZZx
1577659412365410000,2022-10-05 13:58:10+00:00,,worldnews_guru,Christian Walker: 5 Things To Know About Son Of Georgia Senate Candidate Herschel Walker  https://t.co/5OqlkNJYKY https://t.co/cbdQtVrZgW
1577659155942440000,2022-10-05 13:57:08+00:00,,Selfmag2,Christian Walker: 5 Things To Know About Son Of Georgia Senate Candidate Herschel Walker https://t.co/6epsPjQYMO
1577657662635900000,2022-10-05 13:51:12+00:00,,Rob_AirOne,"@GOPChairwoman •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: In the past year, Biden has done more to target families wanting a say in their kids’ education than to stop the murderers, terrorists, and cartels crossing the border."
1577657508839230000,2022-10-05 13:50:36+00:00,,Rob_AirOne,"@FoxNews •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Absence epidemic worries parent groups seeking normalcy after COVID: A 'cautionary tale' https://t.co/sJRDYNFs3T"
1577657004453150000,2022-10-05 13:48:35+00:00,,Rob_AirOne,"@RepMalliotakis @GOPLeader •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Biden created the migrant crisis.

Harris ignores it.

Pelosi &amp; Schumer won’t allow one border security measure to come for a vote.

Republicans have a plan to solve this crisis but we first must END the one party Democrat rule that created this mess. 

https://t.co/h5VYcYPenl"
1577656103315190000,2022-10-05 13:45:01+00:00,California ,KathyLCunningh1,"RT @NYDailyNews: OPINION | On Republican Georgia Senate candidate Herschel Walker

Absolutist anti-abortionist impregnated a girlfriend and pushed for, paid her for her procedure, report sys. Walker's son attacks his father's ""atrocities,"" ""random kids,"" and lies. @secupp 
https://t.co/FEa4yHYEik"
1577655830287200000,2022-10-05 13:43:56+00:00,,Rob_AirOne,"@HomelandGOP @GOPLeader •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: The Biden administration has failed to secure our borders and keep Americans safe. 

The numbers don't lie. 👇 https://t.co/BwKnzokfGC"
1577655804391550000,2022-10-05 13:43:49+00:00,"New York, NY",dreamgirls,"RT BuzzFeedNewsdreamgirls: Christian Walker said his father had been violent against him and his mother, and was now pretending to be a ""moral, Christian, upright man"" in order to win conservative votes. https://t.co/rYuGOUAjUO"
1577655754215010000,2022-10-05 13:43:37+00:00,,Rob_AirOne,"@GOPLeader •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Government should work for you—not against you.
 
And that’s why a Republican House majority will repeal the army of 87,000 IRS agents that Democrats enlisted to spy on your bank accounts."
1577655675093760000,2022-10-05 13:43:19+00:00,Ann Arbor,HelenMHarding4,He branded the Georgia Senate candidate as a liar. https://t.co/nRPqOY6coy via @MorningBrew
1577655146212890000,2022-10-05 13:41:12+00:00,,Rob_AirOne,"@GReschenthaler @GOPLeader •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Democrats' one-party rule has failed Americans. https://t.co/7ltRX1ULri"
1577655109735090000,2022-10-05 13:41:04+00:00,,Rob_AirOne,"@FoxNews •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Tony Soprano's Cadillac Escalade is for sale and it's not a steal https://t.co/jtVcaxwOxW"
1577654837424130000,2022-10-05 13:39:59+00:00,,Rob_AirOne,"@SenBillCassidy @SenateGOP •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Democrats’ reckless spending is driving inflation."
1577654392995570000,2022-10-05 13:38:13+00:00,,Rob_AirOne,"@DonaldJTrumpJr @PolitiFact •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: On the same day @PolitiFact rated Tim Ryan saying he ""loves Pelosi"" + votes with her 100% of the time as ""half true,"" they rated Ryan's false claim that he supported my dad's trade agenda as ""mostly true,"" despite all the below evidence, directly contradicting it.

Total hacks!!! https://t.co/OKJjzluXk0 https://t.co/iWdgccC045"
1577654157871290000,2022-10-05 13:37:17+00:00,📍United States | El Salvador,gescol,"RT @BuzzFeedNews: Christian Walker said his father had been violent against him and his mother, and was now pretending to be a ""moral, Christian, upright man"" in order to win conservative votes. https://t.co/KJSUtR52yl"
1577653217399300000,2022-10-05 13:33:33+00:00,Angola NY,rickmanguso,"RT @sensiblemiddle: Georgia Republican Senate Candidate Herschel Walker‘s son has had it with his dad’s lying hypocrisy. Herschel pretends to be a Christian but terrorized and threatened to kill his own family. 

James Carville #wednesdaythought Goodbye Tucker
#MorningJoe

https://t.co/FNkGSa9hku"
1577652674270460000,2022-10-05 13:31:23+00:00,,Rob_AirOne,"@MarshaBlackburn @SenateGOP •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill him &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: An illegal alien allegedly tried to overtake and disarm a border patrol agent on our southern border yesterday.

This crisis has grown into an invasion and should serve as a wake-up call to Joe Biden and the rest of his administration."
1577652500613790000,2022-10-05 13:30:42+00:00,,Rob_AirOne,"@FoxNews •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Lindsey Graham's abortion bill is sensible despite false attacks https://t.co/ZDgc0875Tq"
1577651821039990000,2022-10-05 13:28:00+00:00,Bias list in carrd:,heejinsoulyves,"RT @BuzzFeedNews: Christian Walker said his father had been violent against him and his mother, and was now pretending to be a ""moral, Christian, upright man"" in order to win conservative votes. https://t.co/KJSUtR52yl"
1577651685685600000,2022-10-05 13:27:27+00:00,,pawdebb,"RT @sensiblemiddle: Georgia Republican Senate Candidate Herschel Walker‘s son has had it with his dad’s lying hypocrisy. Herschel pretends to be a Christian but terrorized and threatened to kill his own family. 

James Carville #wednesdaythought Goodbye Tucker
#MorningJoe

https://t.co/FNkGSa9hku"
1577651647492370000,2022-10-05 13:27:18+00:00,Big La-Z-Boy in family room,laurel53,"RT @BuzzFeedNews: Christian Walker said his father had been violent against him and his mother, and was now pretending to be a ""moral, Christian, upright man"" in order to win conservative votes. https://t.co/KJSUtR52yl"
1577651645017690000,2022-10-05 13:27:18+00:00,Ottawa,midshine,"RT @BuzzFeedNews: Christian Walker said his father had been violent against him and his mother, and was now pretending to be a ""moral, Christian, upright man"" in order to win conservative votes. https://t.co/KJSUtR52yl"
1577651432777450000,2022-10-05 13:26:27+00:00,"Fort Worth, Texas",peterelkind,"“I LOVE my son no matter what,” the candidate wrote.

This spurred a furious rejoinder. “If you loved your kids you’d be raising them,” Christian Walker wrote, “instead of running for a senate race to boost your ego.” https://t.co/sQW8SmAdPl"
1577651375156210000,2022-10-05 13:26:13+00:00,,diabloelk37,Christian Walker Has Maybe Probably Blown Up His Dad’s Senate Campaign https://t.co/tmjpXqeCf0 via @davidmackau
1577650501314690000,2022-10-05 13:22:45+00:00,,Rob_AirOne,"@FoxNews •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Tom Brady, Gisele Bündchen first faced divorce rumors in 2015: What they said at the time https://t.co/RZHKpcwv9h"
1577650378597920000,2022-10-05 13:22:16+00:00,,BettyGr74344586,https://t.co/gabksXpWNe
1577650328572340000,2022-10-05 13:22:04+00:00,"California, USA",OHarrysChar,"RT @sensiblemiddle: Georgia Republican Senate Candidate Herschel Walker‘s son has had it with his dad’s lying hypocrisy. Herschel pretends to be a Christian but terrorized and threatened to kill his own family. 

James Carville #wednesdaythought Goodbye Tucker
#MorningJoe

https://t.co/FNkGSa9hku"
1577649979883120000,2022-10-05 13:20:41+00:00,,Rob_AirOne,"@therecount •
BREAKING
•
Herschel Walker’s son, Christian Walker says the Georgia republican senate candidate — Threatened to kill he &amp; his mother, Cindy Grossman
•
Herschel held a gun to Cindy’s head &amp; said — ""I’m going to blow your f’ing brains out”
•
https: Asked why his son Christian has come out against him, Senate candidate Herschel Walker says, nonsensically, ""The damage he's doing, he's letting people know that the left will do whatever they can to win this seat, and I told you when I got in this race I'm gonna win this seat."" https://t.co/uHjvn3V4aQ"
1577649537396740000,2022-10-05 13:18:55+00:00,Ohio,tempkt,"RT @BuzzFeedNews: Christian Walker said his father had been violent against him and his mother, and was now pretending to be a ""moral, Christian, upright man"" in order to win conservative votes. https://t.co/KJSUtR52yl"
